"player","mapsPlayed","impact","rating"
"dayV1D",3,-0.00811479607810493,NA
"leman",50,-0.00811732249191694,NA
"Jumpy",21,-0.00812532706674996,0.62
"hampus",544,-0.00813110605916735,1.03
"Marcelious",26,-0.00814940246065884,NA
"kzy",82,-0.00815178114028005,NA
"CRAZY_KING",1,-0.00824368166965601,NA
"rooRoooo",19,-0.00825300014954388,NA
"tatazin",23,-0.00826671917278832,NA
"xiaosaGe",19,-0.0082823789467781,NA
"Kvik",122,-0.0082838573578169,0.99
"w1nt3r",39,-0.00829718268763691,NA
"ben1337",32,-0.00830778452774265,NA
"es3tag",787,-0.00833195473959686,1.03
"zehN",391,-0.00834649923833425,1.04
"wayLander",336,-0.00839518966705968,0.88
"Forester",362,-0.00839624255897643,1.01
"Vegi",102,-0.00844667457891519,0.98
"sonic",16,-0.0084623310840524,NA
"horvy",21,-0.0085055753811393,NA
"TEKO",5,-0.00850729778508545,NA
"iDISBALANCE",286,-0.00853882917295243,1.05
"SANJI",524,-0.00856268339722791,0.92
"Plopski",468,-0.00858299754632038,1.02
"JT",220,-0.00859600237429982,0.86
"maeVe",49,-0.00859969273017045,NA
"just9n",46,-0.0086052178026187,0.93
"AnJ",67,-0.00860996292059916,1.05
"barce",15,-0.00861759661429445,NA
"naSu",49,-0.00873154445524959,0.62
"a2z",27,-0.00874444068354725,0.84
"fleav",17,-0.00876514047489291,NA
"smiley",24,-0.0087751438082718,NA
"meyern",98,-0.00878182123535691,0.92
"MAJ3R",390,-0.00878563989788345,1
"Texta",22,-0.00879073528800892,NA
"AdreN",900,-0.00882950062694585,0.99
"Zero",380,-0.00884732900480489,1.02
"Lucky",380,-0.00888281970131216,0.97
"Lucky",380,-0.00888281970131216,0.96
"GruBy",449,-0.00892633273283904,1.05
"ayken",14,-0.00893191132101476,NA
"Ramz1kBO$$",50,-0.0089450070619473,NA
"zakk",27,-0.00895542136304731,0.71
"advent",148,-0.00896465668696815,0.84
"gMd",39,-0.0089806858419501,NA
"neaLaN",105,-0.00901311871560102,NA
"TOAO",300,-0.00902736987428314,0.94
"shokz",52,-0.00904224757357768,NA
"balblna",91,-0.00904690320642067,0.81
"stfN",93,-0.00904883825582523,NA
"arvid",39,-0.00905153115803516,NA
"trk",139,-0.00906685329699499,0.97
"fox",155,-0.00907782993364567,1
"xeta",44,-0.00907822234645297,NA
"cam",37,-0.00907916844943082,NA
"Benkai",36,-0.009087063739794,NA
"Professor_Chaos",34,-0.00908744093746193,NA
"kenzor",29,-0.00909242031208594,NA
"danoco",30,-0.00913284166230408,NA
"atter",31,-0.00914739147547094,NA
"fix",22,-0.00915988366299234,NA
"Happy",565,-0.00919623716379474,1.02
"MSL",886,-0.00922406494437239,0.93
"LILMAN",50,-0.00922772746821398,0.81
"ncl",20,-0.0092314311999386,NA
"friberg",667,-0.0092405181664747,0.98
"Snakes",30,-0.00927996196481715,NA
"JiNKZ",65,-0.00928721856362785,NA
"bottle",46,-0.00933818830610022,NA
"prt",45,-0.00934389901811322,NA
"ImpressioN",29,-0.00935133270503288,NA
"stanislaw",947,-0.00939051564103203,0.97
"REDSTAR",109,-0.00940766532891538,1
"nonick",14,-0.00941847026452624,NA
"truth",18,-0.0094343651917686,NA
"kolor",23,-0.0094447109447156,NA
"Fadey",25,-0.00944935134733638,NA
"Xizt",699,-0.00944968499615957,0.97
"inVert",17,-0.00946169793490549,NA
"yam",130,-0.00946493220764613,0.9
"ToM223",34,-0.00949231682972784,NA
"Sonic",211,-0.00950206665729464,1.03
"Furlan",617,-0.00950377423327622,1
"dimasick",73,-0.00953429493537838,NA
"mouz",353,-0.00955762547801404,0.99
"FugLy",510,-0.00957938625832161,0.98
"dragonfly",83,-0.00959989426550725,NA
"guerri",37,-0.00965461038829592,0.74
"Maikelele",214,-0.00970328250458631,0.99
"kinqie",63,-0.00973347458460473,0.97
"crow",15,-0.00974262903203942,NA
"Hyper",91,-0.00981066915105669,0.9
"yel",285,-0.00984849487433419,NA
"ap0c",34,-0.00989627728232633,NA
"Psycho",34,-0.00991119061309166,0.79
"Baaten",69,-0.00992488782249291,NA
"tiziaN",799,-0.00995054166012566,0.94
"gabesson",15,-0.00995201469210964,NA
"xand",47,-0.00995277209362549,NA
"ZOREE",214,-0.00997800165823953,0.97
"Bubzkji",372,-0.00998883926795488,1.05
"seang@res",190,-0.0100316816803003,0.87
"kressy",108,-0.0100856315074692,NA
"glow",43,-0.0100949615513501,NA
"imoRR",38,-0.0101040155827007,NA
"crush",75,-0.0101237387323094,0.88
"jdm64",515,-0.0102401716834378,0.99
"Edward",666,-0.0102463838545888,1
"devoduvek",208,-0.0102705465481373,0.99
"NENO",45,-0.0102807144818309,NA
"djL",56,-0.010287629467434,NA
"keshandr",85,-0.0103001104289184,0.77
"TACO",1095,-0.0103119622498204,0.96
"nak",27,-0.0103236951113733,NA
"MODDII",732,-0.010339739577852,0.99
"ANGE1",686,-0.0103957192678363,1.01
"OCEAN",26,-0.0104256538895533,NA
"floppy",222,-0.0104886879060146,1.07
"hutji",124,-0.0104912979111832,0.9
"sycrone",41,-0.0105027384841593,NA
"nawrot",24,-0.0105191367314634,NA
"zhokiNg",165,-0.0105213280363771,1.05
"WARDELL",156,-0.0105378667284548,0.98
"arch",36,-0.0105497305361432,NA
"Infinite",44,-0.010557715598039,NA
"aliStair",58,-0.0106027118857163,0.91
"RCF",34,-0.01062238494027,NA
"steel",592,-0.0106340471549765,0.97
"steel",592,-0.0106340471549765,0.95
"honda",46,-0.010673769382945,0.86
"ptr",223,-0.0106781803096617,0.98
"RUSH",1019,-0.0106942762584521,0.99
"zews",140,-0.010728872848727,0.77
"ROBO",33,-0.0107384047969785,NA
"Surreal",238,-0.0107457638871597,NA
"Dosia",600,-0.0107972183665421,0.97
"Jonji",141,-0.0108695628827651,0.94
"pesadelo",45,-0.0108783325960193,NA
"freddieb",407,-0.0109148877369198,0.98
"kNgV-",355,-0.0109277097193215,1
"max",25,-0.0109331914416726,NA
"adreN",87,-0.0109698814258538,0.94
"boX",141,-0.0110360613493133,NA
"solo",43,-0.0110425330797952,NA
"LEGIJA",301,-0.0110782507185585,0.88
"Nifty",436,-0.0110955291592078,0.95
"Pollo",31,-0.0111085781079173,NA
"motm",155,-0.0111170927167402,0.99
"tahsiN",53,-0.011174722332228,NA
"ISSAA",673,-0.0111911308242735,1.05
"reltuC",353,-0.0113161797379125,0.95
"Cooper",83,-0.011316242371782,NA
"xseveN",508,-0.0113309852404387,0.96
"TMB",57,-0.0113473873697987,NA
"mikeS",54,-0.0113498652592688,NA
"koosta",541,-0.0113524658483838,1.01
"Davidp",87,-0.0113619677200992,NA
"znajder",303,-0.0113698695580795,1.04
"EXUS",46,-0.0113725744479961,NA
"Spongey",48,-0.011375381463532,NA
"fejtZ",58,-0.0113765063711996,1
"ub1que",32,-0.011433670324197,NA
"MiGHTYMAX",125,-0.0114557143101206,NA
"sAw",113,-0.0114699287988177,NA
"hitMouse",19,-0.0116238855958031,NA
"seized",441,-0.0116423329476918,0.98
"hallzerk",111,-0.0116751303204369,NA
"HS",211,-0.0116884767894452,1.07
"Luz",52,-0.0116925933997728,NA
"splashske",37,-0.0117781631411261,NA
"RuStY",118,-0.0118880517602834,0.95
"Thomas",105,-0.011897448470612,NA
"Hiko",291,-0.011942523477929,0.99
"facecrack",406,-0.0120255322597784,1
"TaZ",561,-0.0120636365906153,0.96
"seb",57,-0.0120741817364749,NA
"doplan",435,-0.0120744642248338,NA
"Goofy",66,-0.0121988226039716,NA
"ryx",105,-0.0122423557450058,1.02
"flashie",36,-0.0122471212045232,NA
"n0rb3r7",129,-0.0123421260599707,0.93
"BIT",48,-0.0123634977995879,NA
"BARBARR",145,-0.0123919450495645,0.95
"SHiPZ",456,-0.0124952271425054,1.03
"USTILO",438,-0.0124999026076271,0.97
"Grim",280,-0.0125265211066387,0.98
"DEVIL",235,-0.012561155425533,0.93
"niki1",43,-0.0125911574268579,NA
"APE",40,-0.012592540150756,NA
"kaboose",41,-0.0126255567629826,NA
"RUBINO",437,-0.012627216490515,0.98
"Maka",147,-0.0126679616800002,0.9
"Flarich",45,-0.0127021997132907,NA
"SPELLAN",111,-0.0127164459024673,NA
"DavCost",135,-0.0127692212279843,1.04
"robiin",110,-0.0127894548887755,NA
"cJ",28,-0.0128213670650001,NA
"fenvicious",33,-0.0128290211590148,0.62
"Shara",163,-0.012972539692626,0.89
"HooXi",143,-0.0129790296205406,0.86
"reatz",200,-0.0130400376045947,0.95
"Shakezullah",84,-0.0131197770047974,NA
"xms",324,-0.0131465758747547,0.96
"PKL",200,-0.0131550148361705,NA
"Machinegun",33,-0.0131640534701776,NA
"daps",652,-0.0131685328771674,0.88
"WorldEdit",408,-0.0131937985216581,1.05
"COLDYY1",139,-0.0132012206618539,0.97
"iDk",60,-0.0132121181915671,1.03
"mirbit",94,-0.0132285031800526,1.02
"arya",62,-0.0133406411474585,NA
"FNS",362,-0.0133578615110541,0.86
"zqkS",26,-0.0134199388108483,0.73
"CONNOR93",55,-0.0134371986611632,0.71
"svyat",82,-0.0134599583093121,0.94
"loWel",286,-0.0134957687172448,1.04
"hazed",183,-0.0135530104372416,0.92
"Dima",142,-0.0135666069795583,0.93
"emagine",44,-0.0136061901432288,NA
"torben",81,-0.0136673561209172,NA
"Tommy",35,-0.0137023207510344,NA
"Golden",629,-0.0138388540733483,0.89
"oskarish",98,-0.0139458071576724,1.07
"chelo",173,-0.0139831030026368,NA
"Maluk3",87,-0.0141445616190438,0.9
"Jyo",144,-0.0142677273043381,NA
"tb",118,-0.0142931003709125,1.01
"zeff",54,-0.0143575114416107,NA
"Zellsis",75,-0.0143607426358447,0.88
"Drone",53,-0.0146054901298307,NA
"Maniac",141,-0.0146133006253824,1.04
"Freeman",112,-0.0146788312823568,0.91
"to1nou",255,-0.0147406313451999,0.94
"NEO",705,-0.0147515120000674,0.95
"gade",534,-0.0147755919561744,0.97
"b",487,-0.0148153108763108,NA
"Ex6TenZ",306,-0.0149028035130809,0.96
"Relaxa",87,-0.0150174708045567,NA
"pronax",278,-0.0150569044367857,0.84
"PlesseN",91,-0.0151715218835632,0.74
"jasonR",93,-0.0151891892969431,0.87
"morelz",131,-0.0151896877968503,0.87
"Relyks",179,-0.0151988417269689,0.97
"HSK",54,-0.0152974612128707,NA
"KrizzeN",183,-0.0153085155624554,0.91
"freakazoid",214,-0.0153160555910296,0.96
"SicK",298,-0.0153356750538754,1.02
"Subroza",134,-0.0154699120492945,0.98
"Hatz",59,-0.0154893420967367,0.94
"SZPERO",367,-0.0155106606173256,0.98
"MICHU",590,-0.0156840740877779,1.03
"NEKIZ",198,-0.0158085108498358,NA
"ngiN",398,-0.0158370719495439,0.93
"roca",114,-0.0158442204002146,1.05
"AcilioN",439,-0.015939751742231,0.9
"phr",422,-0.0160714866384793,0.93
"DESPE",138,-0.0163191491854562,0.91
"hAdji",175,-0.0164752760136772,1
"jR",137,-0.0170727232305227,0.98
"shz",127,-0.0171385488264979,NA
"crisby",85,-0.0173462758975609,NA
"mitch",137,-0.0174713280732356,0.9
"ofnu",49,-0.0174769759825754,NA
"HUNDEN",247,-0.0175423424246069,0.82
"B1ad3",338,-0.0175805526499528,0.81
"Spiidi",610,-0.0177818735645545,0.97
"XigN",67,-0.0177894660384512,NA
"DeStiNy",100,-0.0178246401994529,NA
"S0tF1k",168,-0.0181003462997428,0.79
"jmqa",118,-0.0181830441508182,0.9
"SEMPHIS",134,-0.0182482492576051,0.99
"ryann",85,-0.018320864889567,NA
"waterfaLLZ",100,-0.0185495383048662,0.97
"DAVEY",109,-0.0188721816018379,NA
"dephh",274,-0.0189613753987172,0.95
"xartE",99,-0.0197345374834606,NA
"ANDROID",249,-0.0198495006511906,0.98
"emi",223,-0.0201287609235294,0.87
"CRUC1AL",180,-0.0202636070641036,NA
"Uber",92,-0.0233633444154555,0.79
